,product_name,energy_100g,fat_100g,saturated-fat_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,fiber_100g,proteins_100g,salt_100g,sodium_100g,calcium_100g,iron_100g,nutrition-score-fr_100g,nutrition-score-uk_100g
151649,hot sauce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.404442945490872,0.21114129743081325,0.0,0.0,10.0,10.0
151766,classic probiotic gut shot,15.615294497768796,0.0,0.0,0.0,0.0,0.7137806621195234,0.49171871603492123,0.0,0.0,0.25648367317839516,0.0,0.0,0.0,6.0,6.0
151767,"probiotic gut shot, garlic dill pickle",25.53164104209221,0.0,0.0,0.0,0.0,1.1791904324256202,0.49171871603492123,0.0,0.15442328992295015,0.25074610259323266,0.0,0.0,0.0,5.0,5.0
151768,"gut shot drink, smoked jalapeno",15.615294497768796,0.0,0.0,0.0,0.0,0.7137806621195234,0.49171871603492123,0.0,0.0,0.27817144904515934,0.0,0.0,0.0,6.0,6.0
151944,"alor, pure coconut water",24.827092753006916,0.0,0.0,0.0,0.0,1.2827781678036738,0.6367903008883532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
151952,grillin' magic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4049560863685314,0.21121377361981578,0.0,0.0,10.0,10.0
151953,spice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40507964434110566,0.2112176157153159,0.0,0.0,10.0,10.0
152118,hot sauce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3524736741614448,0.0,0.0,0.0,9.0,9.0
152138,red bell pepper puree,21.691338718414656,0.0,0.0,0.0,0.0,1.135466826004044,0.39301010142790554,0.19107666516759134,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152148,steak rub,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4050616884155632,0.21121742573511354,0.0,0.0,10.0,10.0
152194,pork seasoning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4047775333165842,0.2111985207877245,0.0,0.0,10.0,10.0
152196,whole pumpkin cake,21.691338718414656,0.0,0.0,0.0,0.0,1.1537497834229566,0.5499084384960118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152280,"first field, pure strained tomatoes",26.22505391408309,0.0,0.0,0.0,0.0,1.3026990418856323,0.6203389863072344,0.22078217802710345,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0
152289,hot sauce,0.0,0.0,0.0,0.0,0.0,1.8651406065720677,0.0,0.0,0.0,0.30723888218819356,0.0,0.0,0.0,7.0,7.0
152291,ghost pepper & blueberry hot sauce,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
152308,"giggle, low calorie & naturally sweetened sparkling water, lemonlicious",7.699107049684906,0.0,0.0,0.0,0.0,0.43378038142482284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152309,orangerrific awesome fizz,10.205901688142003,0.0,0.0,0.0,0.0,0.8662014270707558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152372,"lumi, juice, farmhouse greens",24.110733835537836,0.0,0.0,0.0,0.0,1.1920130010736543,0.6272355627058659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152373,"lumi, minted greens juice",22.451723811411036,0.0,0.0,0.0,0.0,1.0691563347753865,0.6113309543465338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152377,"lumi,  organic juice",22.451723811411036,0.0,0.0,0.0,0.0,1.135466826004044,0.6272355627058659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152380,"lumi, jump shot juice",19.311056176056795,0.0,0.0,0.0,0.0,0.7460039923021524,0.24590043971311207,0.0,0.1327625080263382,0.0,0.0,0.0,0.0,0.0,0.0
152496,zucchini & yellow squash,23.381815256781973,0.0,0.0,0.0,0.0,1.1134077221038696,0.45443465064478217,0.24667799903400967,0.01859143018457181,0.0,0.0,0.0,0.0,-2.0,-2.0
152497,"legacy farms, zucchini with mediterranean spices",23.381815256781973,0.0,0.0,0.0,0.0,1.1134077221038696,0.45443465064478217,0.24667799903400967,0.01859143018457181,0.0,0.0,0.0,0.0,-2.0,-2.0
152560,"organic wrap n' roll sushi nori, roasted seaweed",0.0,0.0,0.0,0.0,0.0,2.1436858244277475,0.0,0.2664365154810032,0.1552123832066727,0.0,0.0,0.0,0.0,-10.0,-10.0
152596,unsweetened tea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152644,pico de gallo,21.691338718414656,0.0,0.0,0.0,0.0,1.0293875044328313,0.60092846852956,0.26426062988335886,0.0,0.07737576179783563,0.0,0.0,0.0,-1.0,-1.0
152645,pico de gallo,21.691338718414656,0.0,0.0,0.0,0.0,1.0293875044328313,0.60092846852956,0.26426062988335886,0.0,0.07737576179783563,0.0,0.0,0.0,-1.0,-1.0
152721,black coffee concentrate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152780,bear xylitol mints for healthy teeth,0.0,0.0,0.0,0.0,0.0,2.2303786435226582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
152871,red scorpion salsa,19.311056176056795,0.0,0.0,0.0,0.0,0.9207388212839055,0.5689438249111546,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
152983,"natural earth products, red wine vinegar",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153054,caffeinated fruit+java juice,24.110733835537836,0.0,0.0,0.0,0.0,1.2797051387468452,0.6252489636125854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153055,naturally caffeinated juice,24.110733835537836,0.0,0.0,0.0,0.0,1.2797051387468452,0.6252489636125854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153056,the naturally caffeinated juice,24.110733835537836,0.0,0.0,0.0,0.0,1.2341246448247727,0.6252489636125854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153057,fruit + java drink,24.110733835537836,0.0,0.0,0.0,0.0,1.2797051387468452,0.6252489636125854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153089,19 charcoal lemonade beverage,17.409850558540654,0.0,0.0,0.0,0.0,0.9384177232826467,0.4843907127973548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153092,cold pressed juice,24.827092753006916,0.0,0.0,0.0,0.0,1.3151456779624353,0.6545029343580582,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
153506,"blueprint, organic vegetable & fruit drink blend, motion potion",18.479839006232243,0.0,0.0,0.0,0.0,0.9957769127003757,0.5524990515067485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153508,organic drink,22.451723811411036,0.0,0.0,0.0,0.0,1.2141836157149892,0.6378740411110299,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
153509,"blueprint, organic kombucha drink",22.451723811411036,0.0,0.0,0.0,0.0,1.2141836157149892,0.6378740411110299,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
153510,"blueprint, kombucha drink",24.827092753006916,0.0,0.0,0.0,0.0,1.3170271095277712,0.6624981212811215,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
153511,"blueprint, kombucha drink",20.915285161634436,0.0,0.0,0.0,0.0,1.1523695848037336,0.6378740411110299,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
153512,"blue print, kombucha drink",22.451723811411036,0.0,0.0,0.0,0.0,1.2682384520174623,0.6541252208715346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
153513,"blueprint, kombucha drink",22.451723811411036,0.0,0.0,0.0,0.0,1.18436456017237,0.643931931381714,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
153517,"blue print, organic motion potion vegetable & fruit drink blend, kale, romaine, apple, parsley & lemon",18.479839006232243,0.0,0.0,0.0,0.0,0.9252169775840756,0.5426657331671996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153524,"blueprint, cold pressed juice, cucumber, jalapeno, cilantro, lime, apple, cayenne",19.311056176056795,0.0,0.0,0.0,0.0,0.9512800594439157,0.5254579918831959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153525,cold pressed juice,26.22505391408309,0.0,0.0,0.0,0.0,1.24319562363795,0.6495262079275468,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
153529,"blue print, orange lemon agave, blended with strawberry and blueberry",26.22505391408309,0.0,0.0,0.0,0.0,1.37135127603623,0.6559806973065407,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
153530,"blue print, ginger maple tonic detoxifier, raw vinegar drink",18.479839006232243,0.0,0.0,0.0,0.0,0.9252169775840756,0.5052806436050968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153531,cold pressed juice,25.53164104209221,0.0,0.0,0.0,0.0,1.2420723006017946,0.6493149778714266,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
153534,turmeric tonic,16.526307196694944,0.0,0.0,0.0,0.0,0.8431916111269152,0.5052806436050968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153535,"raw vegetable & fruit drink, dandelion drive dandelion romaine cucumber bell pepper celery red onion lemon sea salt",15.615294497768796,0.0,0.0,0.0,0.0,0.6580367184424893,0.466806072299054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153536,raw vegetable & fruit drink,11.341372835928944,0.0,0.0,0.0,0.0,0.057685505475835154,0.05599615200996538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153581,all natural hot sauce,0.0,0.0,0.0,0.0,0.0,1.8651406065720677,0.0,0.0,0.0,0.3792276982896219,0.12212326897719115,0.0,0.0,10.0,10.0
153589,prime angus rub,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40508096990606485,0.21121762433193655,0.0,0.0,10.0,10.0
153590,"jb's fat boy, pecan rub",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153618,complete seasoning,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4050831498101976,0.21121763682813197,0.0,0.0,10.0,10.0
153639,asparagus tips,23.381815256781973,0.0,0.0,0.0,0.0,1.0574031500065701,0.4873685397408811,0.2526200585537787,0.15435266975903017,0.0,0.0,0.0,0.0,-4.0,-4.0
153746,zucchini spirals,17.409850558540654,0.0,0.0,0.0,0.0,1.093387873297826,0.23079247459380098,0.16691042346834156,0.12926494639023192,0.0,0.0,0.0,0.0,-1.0,-1.0
153772,kale salsa,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.588230930818469,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
154102,"co-op sauce, habanero sauce",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37302999232604156,0.07670643762667595,0.0,0.0,10.0,10.0
154122,all natural bloody mary mix,24.827092753006916,0.0,0.0,0.0,0.0,1.161942428390168,0.39560454332659256,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
154138,purified alkaline water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154140,cranberry twist lemon aid,26.22505391408309,0.0,0.0,0.0,0.0,1.3389442322458263,0.6541252208715346,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
154169,organic hydration probiotics purified water,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154186,bloody marry rimmer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40508190977570446,0.2112176299762561,0.0,0.0,10.0,10.0
154419,"omg's, peanut butter graham clusters with pretzels",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154455,"almondmilk, vanilla",24.110733835537836,0.01219041057054495,0.0,0.0,0.0,0.4798549041213576,0.20371725938910598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154457,almond milk,19.311056176056795,0.01219041057054495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154460,toasted coconut almond milk blend,22.451723811411036,0.012190410607768994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154477,"almondmilk, unsweetened vanilla",20.915285161634436,0.01219041057054495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154481,"light + refreshing fruit drink, watermelon,ginger & lime",24.110733835537836,0.0,0.0,0.0,0.0,1.2868403037455742,0.6491027561011312,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
154485,cocentrated cold brew smooth test coffee,17.409850558540654,0.0,0.0,0.0,0.0,0.7967878344804535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154490,pure unsweetened almondmilk,21.691338718414656,0.0121904106076336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154491,"pure almond milk, vanilla",24.110733835537836,0.0121904106076336,0.0,0.0,0.0,0.5408742381124901,0.16768957534696977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154500,"mo.tea, ice tea, lime & agave",20.915285161634436,0.0,0.0,0.0,0.0,1.12677145253246,0.6091981390892477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154528,cut green beans,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.3679882300248551,0.23007323912135494,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
154560,natural coconut water,22.451723811411036,0.0,0.0,0.0,0.0,1.159228262774801,0.602375073483732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154563,natural coconut water with aloe water,22.451723811411036,0.0,0.0,0.0,0.0,1.1882054926771455,0.6207031233370214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154762,texacan salsa,18.479839006232243,0.0,0.0,0.0,0.0,1.0293875044328313,0.60092846852956,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
154886,original dry rub,0.0,0.0,0.0,0.0,0.0,2.3029066227829063,0.0,0.0,0.0,0.4050507822625018,0.21121724594870886,0.0,0.0,10.0,10.0
154887,dry rub marinade,0.0,0.0,0.0,0.0,0.0,2.3029066227829063,0.0,0.0,0.0,0.4050339041864151,0.2112168750775681,0.0,0.0,10.0,10.0
154916,angle hair noodle,0.0,0.0,0.0,0.0,0.0,0.160864687947811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154917,fettuccini,0.0,0.0,0.0,0.0,0.0,0.160864687947811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154918,shirataki rice,0.0,0.0,0.0,0.0,0.0,0.160864687947811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154919,"shirataki pasta, garlic & herb",21.691338718414656,0.0,0.0,0.0,0.0,1.0221184730395447,0.0,0.25646948293272404,0.0,0.0,0.0,0.0,0.0,-3.0,-3.0
154920,shirataki ziti pasta,10.205901688142003,0.0,0.0,0.0,0.0,0.7397073962054344,0.0,0.13203395991155717,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
154932,"caliwater, cactus water",14.673447049360783,0.0,0.0,0.0,0.0,0.6724941498555207,0.47344788679710315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154933,cactus water,15.615294497768796,0.0,0.0,0.0,0.0,0.8483929661709794,0.5445237036218086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154934,wild prickly pear cactus water,14.673447049360783,0.0,0.0,0.0,0.0,0.7852585749557525,0.5606801981972991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
154935,wild prickly pear,6.276057504970836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155241,greek salad,25.53164104209221,0.0,0.0,0.0,0.0,1.2978087777944787,0.6432139369314107,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
155285,"icebox, new orleans blend coffee ready to drink",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155414,red pepper sauce,0.0,0.0,0.0,0.0,0.0,1.7984601764733403,0.0,0.0,0.0,0.053601259311444945,0.0,0.0,0.0,4.0,4.0
155415,green pepper sauce,0.0,0.0,0.0,0.0,0.0,1.7984601764733403,0.0,0.0,0.0,0.053601259311444945,0.0,0.0,0.0,4.0,4.0
155416,fresanero pepper sauce,0.0,0.0,0.0,0.0,0.0,1.7984601764733403,0.0,0.0,0.0,0.053601259311444945,0.0,0.0,0.0,4.0,4.0
155417,"miss delta, ol' recipe hot sauce",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38386537508385565,0.1502259500042765,0.0,0.0,10.0,10.0
155454,organic guacamole mix seasoning,0.0,0.0,0.0,0.0,0.0,2.3029066227829063,0.0,0.0,0.0,0.405028258599562,0.21121672636371888,0.0,0.0,10.0,10.0
155617,"refocus, hydration all sport drink, lemon lime",24.110733835537836,0.0,0.0,0.0,0.0,1.3982316984640915,0.6699738503858957,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
155680,"c2o, pure coconut water",24.110733835537836,0.0,0.0,0.0,0.0,1.2797051387468452,0.64780822414909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
155681,"c2o, pure coconut water with pulp",24.110733835537836,0.0,0.0,0.0,0.0,1.2797051387468452,0.64780822414909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
155682,"c2o, pure coconut water",16.526307196694944,0.0,0.0,0.0,0.0,0.8953775108326433,0.5606801981972991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155683,"c2o, pure coconut water with pulp",22.451723811411036,0.0,0.0,0.0,0.0,1.285828512710432,0.6511811237174725,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
155693,coconut water with pineapple,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.588230930818469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155695,tropical punch,20.915285161634436,0.0,0.0,0.0,0.0,0.9840351650473652,0.588230930818469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155953,"zen evo, dark chocolate",20.122328495230843,0.01216831982314981,0.0,0.0,0.0,0.6162997202467297,0.31082757903580827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155954,"zen evo, chocolate squares",20.122328495230843,0.01216831982314981,0.0,0.0,0.0,0.6162997202467297,0.31082757903580827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155970,macadamia milk,19.311056176056795,0.012190410607768591,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
155972,unsweetened macadamia milk,22.451723811411036,0.012190410607768994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156013,"elements, power greens fruit & vegetable juice drink",17.409850558540654,0.0,0.0,0.0,0.0,0.902420238165551,0.373822599761436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156014,"fruit & vegetable juice drink, cucumber chill",17.409850558540654,0.0,0.0,0.0,0.0,0.7967878344804535,0.5254579918831959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156015,"revive, vegetable & fruit juice",15.615294497768796,0.0,0.0,0.0,0.0,0.7939285406756392,0.373822599761436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156017,"fruit & vegetable juice drink, lavenade",7.699107049684906,0.0,0.0,0.0,0.0,0.2294012975867274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156047,dill pickle,16.526307196694944,0.0,0.0,0.0,0.0,0.7852585749557525,0.0,0.0,0.0,0.33471764564859846,0.0,0.0,0.0,8.0,8.0
156168,texas salsa,19.311056176056795,0.0,0.0,0.0,0.0,1.3407176520698354,0.5689438249111546,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
156170,texas salsa,0.0,0.0,0.0,0.0,0.0,1.3407176520698354,0.5689438249111546,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0
156201,"temple turmeric, white turmeric dark cherry, apple cider vinegar drink",18.479839006232243,0.0,0.0,0.0,0.0,1.135466826004044,0.373822599761436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156217,"amy & brian, refreshing coconut water with grape",24.827092753006916,0.0,0.0,0.0,0.0,1.2797051387468452,0.6561617798264151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
156218,refreshing coconut water with cinnamon,26.22505391408309,0.0,0.0,0.0,0.0,1.3198329437357363,0.6561617798264151,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
156471,veggie broth,17.409850558540654,0.0,0.0,0.0,0.0,0.8245719276434608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156481,"juice, lemonade",15.615294497768796,0.0,0.0,0.0,0.0,0.902420238165551,0.466806072299054,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
156482,"juice, lemonade",15.615294497768796,0.0,0.0,0.0,0.0,0.902420238165551,0.466806072299054,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
156483,"juice, lemonade",15.615294497768796,0.0,0.0,0.0,0.0,0.902420238165551,0.466806072299054,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-1.0
156484,"cold pressed juice, strawberry margarita milk",12.418316378495678,0.0,0.0,0.0,0.0,0.7939285406756392,0.373822599761436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156532,baby roma tomatoes,24.827092753006916,0.0,0.0,0.0,0.0,1.1011913729107712,0.5667613922189014,0.24667799903400967,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0
156590,"royito's, hotter sauce",21.691338718414656,0.0,0.0,0.0,0.0,1.0293875044328313,0.60092846852956,0.0,0.0,0.3514495798042232,0.0,0.0,0.0,9.0,9.0
156628,"crazy good, shabam! rustic red pepper sauce",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156629,"crazy good, sweet heat hot sauce, smoked pineapple",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3923790380356409,0.18839670773486186,0.0,0.0,10.0,10.0
156630,"crazy good, ri ra rooster sauce",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3792276982896219,0.12212326897719115,0.0,0.0,10.0,10.0
156631,"crazy mary!, bloody mary mixer",26.22505391408309,0.0,0.0,0.0,0.0,1.27867570386216,0.5417244803980522,0.0,0.0,0.34820384827125034,0.0,0.0,0.0,9.0,9.0
156750,dried corn husk,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156773,origins kombucha,21.691338718414656,0.0,0.0,0.0,0.0,1.168656121062115,0.6217828001335501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
156776,"kenchi ferments, pickled okra",23.381815256781973,0.0,0.0,0.0,0.0,1.093387873297826,0.0,0.16691042346834156,0.12926494639023192,0.3406397493441241,0.0,0.0,0.0,8.0,8.0
156777,"kenchi ferments, orange coriander kenchi",21.691338718414656,0.0,0.0,0.0,0.0,1.0184422490427127,0.0,0.23709423420565345,0.15099459765163614,0.36079503506974137,0.0,0.0,0.0,7.0,7.0
156850,italian crushed tomatoes in tomato puree,24.110733835537836,0.0,0.0,0.0,0.0,0.9740306967236206,0.5853061524321497,0.0,0.14880421850282663,0.0,0.0,0.0,0.0,-2.0,-2.0
156861,fire roasted sweet red peppers,19.311056176056795,0.0,0.0,0.0,0.0,0.931860616714631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
156862,fire roasted sweet red peppers,19.311056176056795,0.0,0.0,0.0,0.0,0.931860616714631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
157023,salsa,20.122328495230843,0.0,0.0,0.0,0.0,0.9405845341002305,0.5751933818206362,0.0,0.0,0.14211029425296645,0.0,0.0,0.0,5.0,5.0
157030,"have an iced tea, motivation, iced tea, lemonade & black tea",24.110733835537836,0.0,0.0,0.0,0.0,1.2797051387468452,0.64780822414909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
157101,unfiltered ginger ale,22.451723811411036,0.0,0.0,0.0,0.0,1.2093539471686907,0.6169626919743222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157195,sriracha hot chili spice,0.0,0.0,0.0,0.0,0.0,2.3029066227829063,0.0,0.0,0.0,0.40410385612404526,0.21104700856079686,0.0,0.0,10.0,10.0
157293,organic ginger roots,13.696618718969496,0.0,0.0,0.0,0.0,0.5181205771440118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
157357,juniper caraway,24.110733835537836,0.0,0.0,0.0,0.0,1.3007499523474328,0.5524990515067485,0.2608480208349293,0.1382479356950184,0.3436107081244031,0.0,0.0,0.0,6.0,6.0
157503,organic whole peeled tomatoes,24.110733835537836,0.0,0.0,0.0,0.0,0.9800577950843907,0.5187111124174709,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
157505,sliced portabella,24.110733835537836,0.0,0.0,0.0,0.0,1.1208804219517077,0.5187111124174709,0.22078217802710345,0.1547661529342482,0.0,0.0,0.0,0.0,-3.0,-3.0
157517,tomato infused angel hair nooodle,12.418316378495678,0.0,0.0,0.0,0.0,0.6469493367938715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
157679,"good, really good, veggie broth",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
157680,"zoup!, chicken broth",7.699107049684906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
157681,"good, really good, chicken broth",6.276057504970836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
157973,mini cucumbers,19.311056176056795,0.0,0.0,0.0,0.0,0.36661720665854997,0.30306904923040334,0.0,0.14279681051519827,0.0,0.0,0.0,0.0,0.0,0.0
158051,pure coconut water,26.22505391408309,0.0,0.0,0.0,0.0,1.3353735661121595,0.6592904976799073,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
158052,organic coconut water,21.691338718414656,0.0,0.0,0.0,0.0,1.1791904324256202,0.6367903008883532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
158053,organic coconut water,21.691338718414656,0.0,0.0,0.0,0.0,1.1791904324256202,0.6367903008883532,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
158124,healthy salad kraut,16.526307196694944,0.0,0.0,0.0,0.0,0.931860616714631,0.0,0.2547431583999722,0.0,0.0,0.0,0.0,0.0,-2.0,-2.0
158265,iced green tea,24.110733835537836,0.0,0.0,0.0,0.0,1.2797051387468452,0.64780822414909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
158266,iced green tea,24.110733835537836,0.0,0.0,0.0,0.0,1.2797051387468452,0.64780822414909,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
158501,"spindrift, seltzer",6.276057504970836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
